Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-06-07 16:00:00 UTC,8028.59377358491,,8038.06828362506,8048.64660714284,8081.64315352697,8048.83429152792,8018.82382954622,8049.11391644909,8030.44420600858,8055.86486229815
2019-06-07 17:00:00 UTC,8081.5681,,8093.47527711211,8082.43734197731,8124.08493150685,8086.19720217633,8093.63310995767,8085.30345744681,8087.37698412698,8084.9150166852
2019-06-07 18:00:00 UTC,8098.08915887851,,8087.75293291319,8102.39329159213,8138.37757009346,8102.48106579338,8115.95035053409,8101.49080357142,8105.01388888889,8104.16045883941
2019-06-07 19:00:00 UTC,8036.03051020408,,8014.82132274018,8014.86530317612,8080.8777027027,8025.00703489777,8050.97773937557,8028.18652173913,8028.28033980582,8026.69697406339
2019-06-07 20:00:00 UTC,7991.05761904762,,7942.6527729661,7973.88805109485,8024.35693430657,7968.49345892203,7972.88814901384,7965.99263013699,7966.88826815642,7965.29959481361
2019-06-07 21:00:00 UTC,7929.5954945055,,7909.77198495204,7920.24869101977,7973.78012422361,7916.58025579536,7939.28244465618,7915.31556776557,7913.26829268293,7919.80361317748
2019-06-07 22:00:00 UTC,7984.50009259259,,7970.48062999235,7991.83569599998,8030.05128205128,7990.59035646683,7995.45923403988,7992.02008474576,7999.34821428571,7988.73275563257
2019-06-07 23:00:00 UTC,8033.55591836735,,8023.62794337733,8037.02470588237,8092.316,8034.80884302689,8037.88180232056,8038.22162921348,8032.52037037037,8036.80591900311
2019-06-08 00:00:00 UTC,8029.95694444445,,8029.59017440527,8029.94906565656,8098.74230769231,8029.03539796303,8004.67665906553,8029.53902255639,8026.9347826087,8018.76595394736
2019-06-08 01:00:00 UTC,8019.12123809523,,8020.37967760699,8015.13077419355,8086.9875,8019.4408492823,8004.33095324844,8018.87293650794,8007.75735294118,8013.4564417178
2019-06-08 02:00:00 UTC,7971.42428571429,,7958.95484467634,7969.78250591017,8040.74411764706,7970.08983569148,7967.44206947838,7972.34452991453,7966.3630952381,7969.22605633803
2019-06-08 03:00:00 UTC,7984.66766990291,,7967.13401016293,7983.89704119851,8047.03333333333,7986.44255096414,7973.03648823479,7981.39340425532,7980.55555555556,7985.4
2019-06-08 04:00:00 UTC,7978.72904347826,,7952.75206428569,7984.3530871212,8032.25789473684,7978.73251752712,7983.48355215385,7978.85962962963,7980.44607843137,7973.5945402299
2019-06-08 05:00:00 UTC,7991.36518867925,,7973.02587070805,7991.99240109141,8055.91388888889,7993.5918503118,7985.47806022042,7997.89363636364,7991.95792079208,8000.02765957449
2019-06-08 06:00:00 UTC,7936.4756122449,,7913.63278652862,7928.75560196559,8000.07903225807,7934.0664591229,7933.36098643885,7928.79827067669,7928.18585526316,7934.77689530686
