Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-05-27 18:00:00 UTC,2.219717299,,0.002516525,0.081528765,0.129627058,0.018563056,0.304455196,0.044988279,0.048275781,0.026898391
2019-05-27 19:00:00 UTC,2.221084798,0.415013061,0.004140827,0.061557289,0.124324871,0.018648905,0.195376929,0.042936228,0.042797232,0.028293172
2019-05-27 20:00:00 UTC,2.165731769,,0.003719142,0.077235085,0.153125462,0.019313367,0.345295865,0.031900597,0.033972826,0.038503062
2019-05-27 21:00:00 UTC,2.247105885,1.099545455,0.003894437,0.078492843,0.161071287,0.000845523,0.438511796,0.033447397,0.035371697,0.013842252
2019-05-27 22:00:00 UTC,2.208914723,,0.001704137,0.04968791,0.225150767,0.015759834,0.459642853,0.031589826,0.023211312,0.029271848
2019-05-27 23:00:00 UTC,2.19620452,1.221670907,0.001856538,0.039880527,0.211473392,0.008436375,0.469254477,0.015663711,0.020863205,0.024218037
2019-05-28 00:00:00 UTC,2.198782424,,0.002418787,0.041489201,0.215582932,0.01235299,0.342439932,0.034720319,0.041289953,0.037774324
2019-05-28 01:00:00 UTC,2.208268159,1.675010852,0.005488571,0.037778654,0.11858876,0.020802204,0.299239268,0.028676389,0.026104452,0.024869109
2019-05-28 02:00:00 UTC,2.199584119,,0.002477999,0.043618097,0.156166979,0.013302441,0.440227525,0.022850869,0.013250656,0.01741787
2019-05-28 03:00:00 UTC,2.200168825,0.914660483,0.001444653,0.033098749,0.130098142,0.010757313,0.433135863,0.033358254,0.005932344,0.020683081
2019-05-28 04:00:00 UTC,2.218735401,,0.002753969,0.046199325,0.122591879,0.001596901,0.266381193,0.044895879,0.015155078,0.029657837
2019-05-28 05:00:00 UTC,2.202451866,1.195565968,0.003617291,0.035741755,0.16654724,0.008831606,0.366985523,0.026077802,0.021855514,0.058883299
2019-05-28 06:00:00 UTC,2.200012427,,0.002806274,0.032653331,0.144436145,0.014946011,0.135421394,0.018042735,0.01503627,0.021503394
2019-05-28 07:00:00 UTC,2.204927915,0.901472104,0.005767813,0.036490501,0.206061172,0.008511628,0.170901296,0.014772865,0.022698733,0.040402952
2019-05-28 08:00:00 UTC,2.218374517,,0.002029513,0.051309475,0.157479275,0.002258377,0.142600552,0.017265236,0.017661798,0.026257869
2019-05-28 09:00:00 UTC,2.195592097,1.019750082,0.00259285,0.029747655,0.100198627,0.002632322,0.260262523,0.031180874,0.024563199,0.01382465
2019-05-28 10:00:00 UTC,2.205102876,,0.003211749,0.046654321,0.096003712,0.008532259,0.247971113,0.018510166,0.021069378,0.017820845
2019-05-28 11:00:00 UTC,2.210488665,1.389412412,0.005050021,0.038614402,0.077050335,0.004056751,0.288802877,0.011388232,0.00929734,0.014806471
2019-05-28 12:00:00 UTC,2.209679962,,0.003694563,0.04522819,0.12724092,0.004583237,0.171195505,0.012324984,0.013507837,0.011455793
2019-05-28 13:00:00 UTC,2.2019065,0.965899208,0.007454086,0.061941832,0.113521831,0.014840087,0.395528751,0.036368476,0.022389173,0.033703691
2019-05-28 14:00:00 UTC,2.197354765,,0.003033087,0.080941145,0.123126827,0.017248242,0.313677671,0.030754589,0.030235801,0.044780554
2019-05-28 15:00:00 UTC,2.233003643,0.674069611,0.003389786,0.06582676,0.097266337,0.004697526,0.236551233,0.033542639,0.026117113,0.021448778
2019-05-28 16:00:00 UTC,2.23008071,,0.003358556,0.043423543,0.132135393,0.005222307,0.280789967,0.018910188,0.014161752,0.019871191
2019-05-28 17:00:00 UTC,2.220602211,1.625144685,0.008537025,0.040856283,0.122034497,0.008522149,0.350655176,0.019346824,0.024278835,0.02054292
2019-05-28 18:00:00 UTC,2.198810664,,0.007057745,0.051350166,0.121490507,0.01191601,0.427461582,0.021685079,0.014294409,0.01506154
2019-05-28 19:00:00 UTC,2.208637483,0.164643617,0.005342163,0.040099727,0.164474931,0.00661983,0.30280765,0.021173492,0.01578859,0.009368552
2019-05-28 20:00:00 UTC,2.195008527,,0.00234259,0.031947357,0.118992496,0.007351535,0.267681619,0.036016508,0.026336247,0.018866475
2019-05-28 21:00:00 UTC,2.226153534,0.95684093,0.002053566,0.06086868,0.106220256,0.016303933,0.065737436,0.044262075,0.062987071,0.033190446
2019-05-28 22:00:00 UTC,2.202203228,,0.001720605,0.032322166,0.104865558,0.003441069,0.091034053,0.020380129,0.007898386,0.007554148
2019-05-28 23:00:00 UTC,2.189294234,1.503054957,0.003416108,0.03123072,0.100492042,0.001847542,0.119116618,0.008255619,0.015298311,0.004785315
2019-05-29 00:00:00 UTC,2.181665294,,0.001248045,0.046591875,0.154865848,0.008744629,0.34041976,0.014561778,0.021569244,0.020129616
2019-05-29 01:00:00 UTC,2.20202297,0.739896175,0.002886591,0.037301384,0.138647682,0.007565758,0.255427027,0.015777966,0.014855765,0.018981571
2019-05-29 02:00:00 UTC,2.206217539,,0.003018834,0.036875225,0.0956061,0.002965331,0.419571696,0.005630918,0.023658064,0.015400994
2019-05-29 03:00:00 UTC,1.982096681,0.475888838,0.001681277,0.03078059,0.10668538,0.005075804,0.218005323,0.008137006,0.014696438,0.011948173
2019-05-29 04:00:00 UTC,2.22856157,,0.002557165,0.057775713,0.096347229,0.005323547,0.277827102,0.017743071,0.041302786,0.016830117
2019-05-29 05:00:00 UTC,2.206370253,1.661680699,0.003087988,0.044427386,0.108611431,0.020297051,0.174561841,0.020708848,,0.018954876
2019-05-29 06:00:00 UTC,2.228600401,,0.002361818,0.060972723,0.132445868,0.009637168,0.281830342,0.0272969,0.074904691,0.012551879
2019-05-29 07:00:00 UTC,2.21665113,2.235649477,0.002912347,0.050289404,0.137896676,0.006189497,0.14825953,0.008765618,0.021192916,0.014440102
2019-05-29 08:00:00 UTC,2.217339703,,0.001784505,0.070786095,0.144160959,0.01045739,0.163947915,0.013020693,0.036493853,0.022578818
2019-05-29 09:00:00 UTC,2.221819932,1.554021881,0.001838533,0.066556085,0.146757405,0.003154278,0.315078051,0.020784389,0.050160184,0.012411402
2019-05-29 10:00:00 UTC,2.126474216,,0.003762675,0.058166988,0.07788271,0.012646885,0.078956817,0.061784125,0.032234606,0.030620354
2019-05-29 11:00:00 UTC,2.171444274,1.671135988,0.008498604,0.074835918,0.126878715,0.014482708,0.076697309,0.024274239,0.038271957,0.043954872
2019-05-29 12:00:00 UTC,2.209428588,,0.002981819,0.066801045,0.19046452,0.004920424,0.105551263,0.019574308,0.02795029,0.020345943
2019-05-29 13:00:00 UTC,1.464392771,1.023302236,0.010008341,0.074655825,0.186703787,0.004834678,0.168690859,0.016356115,0.04113614,0.009010993
2019-05-29 14:00:00 UTC,1.357768842,,0.006006785,0.06299152,0.174284097,0.004253413,0.427509784,0.018166597,0.02530032,0.015757375
2019-05-29 15:00:00 UTC,1.512948012,1.662333248,0.004725257,0.064584466,0.171383337,0.010191051,0.38050798,0.020047803,0.014103287,0.013113826
2019-05-29 16:00:00 UTC,1.594804252,,0.006164206,0.066342766,0.114802344,0.008950937,0.316140224,0.03800936,0.018436604,0.020596333
