Time,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,exmo,gemini,kraken,others
2019-06-05 03:00:00 UTC,5.4,36.516666666666666,47.516666666666666,16.116666666666667,18.866666666666667,47.28333333333333,3.4833333333333334,3.966666666666667,17.016666666666666,16.8
2019-06-05 04:00:00 UTC,5.233333333333333,22.533333333333335,24.083333333333332,17.816666666666666,15.366666666666667,38.1,3.85,2.45,18.0,13.083333333333332
2019-06-05 05:00:00 UTC,5.2,46.166666666666664,33.266666666666666,14.933333333333334,18.733333333333334,38.46666666666667,6.983333333333333,2.1666666666666665,20.8,14.75
2019-06-05 06:00:00 UTC,5.266666666666667,31.233333333333334,34.75,20.083333333333332,20.333333333333332,41.05,9.183333333333334,1.6,27.366666666666667,19.083333333333336
2019-06-05 07:00:00 UTC,4.95,38.266666666666666,32.06666666666667,25.433333333333334,25.15,44.05,9.016666666666667,1.2666666666666666,30.883333333333333,17.25
2019-06-05 08:00:00 UTC,5.533333333333333,32.15,21.366666666666667,22.133333333333333,28.183333333333334,37.0,9.25,0.8333333333333334,25.933333333333334,15.466666666666669
2019-06-05 09:00:00 UTC,5.016666666666667,28.4,27.466666666666665,18.45,29.766666666666666,38.53333333333333,8.216666666666667,0.8833333333333333,28.3,13.266666666666667
2019-06-05 10:00:00 UTC,5.083333333333333,42.75,30.666666666666668,25.45,33.083333333333336,44.35,9.316666666666666,1.9166666666666667,39.63333333333333,22.616666666666667
2019-06-05 11:00:00 UTC,5.483333333333333,46.56666666666667,34.63333333333333,32.11666666666667,30.216666666666665,51.86666666666667,11.733333333333333,2.9,44.03333333333333,17.55
2019-06-05 12:00:00 UTC,5.15,31.85,29.483333333333334,12.15,24.683333333333334,55.016666666666666,9.866666666666667,2.2,34.333333333333336,16.833333333333332
2019-06-05 13:00:00 UTC,5.416666666666667,27.55,20.95,11.933333333333334,23.083333333333332,52.81666666666667,6.0,2.6333333333333333,31.35,19.483333333333334
2019-06-05 14:00:00 UTC,5.416666666666667,47.15,37.733333333333334,26.683333333333334,42.983333333333334,82.03333333333333,12.766666666666667,5.15,56.016666666666666,34.18333333333333
2019-06-05 15:00:00 UTC,5.383333333333333,66.21666666666667,27.233333333333334,18.983333333333334,32.36666666666667,88.38333333333334,10.633333333333333,4.666666666666667,63.61666666666667,29.1
2019-06-05 16:00:00 UTC,5.4,51.333333333333336,19.083333333333332,11.8,23.6,74.31666666666666,8.1,3.3333333333333335,42.71666666666667,28.116666666666667
